code_zone_geo;zone_geographique;annee;code_indicateur;indicateur;code_type_pers;type_de_personnel;code_taille;taille_d_entreprise;secret;non_disponible;etat_des_donnees;valeur
11;Île-de-France;2011;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;95752.67
11;Île-de-France;2012;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;58085.08
11;Île-de-France;2012;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;4479.12
82;Rhône-Alpes;2006;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;1682.23
82;Rhône-Alpes;2006;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;1241.07
82;Rhône-Alpes;2007;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;14073.47
82;Rhône-Alpes;2008;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;9235.63
82;Rhône-Alpes;2012;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;19846.52
82;Rhône-Alpes;2013;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;semi-définitif;324.04
82;Rhône-Alpes;2013;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;semi-définitif;4606.27
83;Auvergne;2003;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;oui;non;définitif;
83;Auvergne;2003;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;19.05
83;Auvergne;2003;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;65.78
83;Auvergne;2005;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;41.93
83;Auvergne;2007;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;oui;non;définitif;
83;Auvergne;2013;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;semi-définitif;588.56
91;Languedoc-Roussillon;2005;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;811.12
91;Languedoc-Roussillon;2010;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;176.21
91;Languedoc-Roussillon;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;semi-définitif;4963.49
91;Languedoc-Roussillon;2013;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;semi-définitif;2800.8
95;Provence-Alpes-Côte d'Azur + Corse;2007;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;751.04
95;Provence-Alpes-Côte d'Azur + Corse;2008;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;447.09
95;Provence-Alpes-Côte d'Azur + Corse;2010;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;14311.31
95;Provence-Alpes-Côte d'Azur + Corse;2013;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;semi-définitif;161.76
54;Poitou-Charentes;2007;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;12.25
54;Poitou-Charentes;2010;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;17.13
54;Poitou-Charentes;2011;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;77.71
54;Poitou-Charentes;2012;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;42.37
54;Poitou-Charentes;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;semi-définitif;2339.42
72;Aquitaine;2001;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;3659.95
72;Aquitaine;2005;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;2855.69
72;Aquitaine;2007;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;157.98
72;Aquitaine;2007;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;303.75
72;Aquitaine;2010;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;7685.87
72;Aquitaine;2011;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;50.49
72;Aquitaine;2011;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;4214.15
72;Aquitaine;2011;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;1748.45
73;Midi-Pyrénées;2004;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;177.61
73;Midi-Pyrénées;2006;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;256.43
73;Midi-Pyrénées;2006;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;3391.6
73;Midi-Pyrénées;2007;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;1441.44
73;Midi-Pyrénées;2008;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;686.4
73;Midi-Pyrénées;2008;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;7916.9
73;Midi-Pyrénées;2008;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;1470.08
73;Midi-Pyrénées;2013;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;semi-définitif;363.13
74;Limousin;2006;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;436.05
74;Limousin;2007;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;oui;non;définitif;
74;Limousin;2011;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;27.07
74;Limousin;2011;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;167.62
11;Île-de-France;2013;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;semi-définitif;20015.46
21;Champagne-Ardenne;2001;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;761.15
21;Champagne-Ardenne;2003;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;35.2
21;Champagne-Ardenne;2006;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;472.96
21;Champagne-Ardenne;2006;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;426.87
21;Champagne-Ardenne;2007;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;1107.16
21;Champagne-Ardenne;2009;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;102.33
21;Champagne-Ardenne;2009;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;48.19
21;Champagne-Ardenne;2010;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;79.94
22;Picardie;2005;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;1208.05
22;Picardie;2006;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;499.8
22;Picardie;2011;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;96.41
23;Haute-Normandie;2005;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;4815.86
23;Haute-Normandie;2006;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;2596.66
23;Haute-Normandie;2006;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;332.84
23;Haute-Normandie;2007;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;50.96
23;Haute-Normandie;2008;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;493.73
23;Haute-Normandie;2009;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;538.93
23;Haute-Normandie;2012;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;564.06
24;Centre;2004;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;94.5
24;Centre;2006;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;451.26
24;Centre;2007;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;458.74
24;Centre;2007;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;1337.3
24;Centre;2011;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;701.05
24;Centre;2013;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;semi-définitif;276.95
25;Basse-Normandie;2003;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;194.42
25;Basse-Normandie;2003;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;103.49
25;Basse-Normandie;2005;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;38.55
25;Basse-Normandie;2006;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;104.41
25;Basse-Normandie;2006;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;1098.17
25;Basse-Normandie;2006;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;1392.58
25;Basse-Normandie;2010;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;79.71
25;Basse-Normandie;2010;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;184.1
25;Basse-Normandie;2011;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;730.92
25;Basse-Normandie;2011;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;1425.55
25;Basse-Normandie;2011;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;114.97
25;Basse-Normandie;2012;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;851.15
25;Basse-Normandie;2012;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;688.35
26;Bourgogne;2006;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;35.86
26;Bourgogne;2006;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;1100.22
26;Bourgogne;2013;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;semi-définitif;1414.17
31;Nord-Pas-de-Calais;2003;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;50.9
31;Nord-Pas-de-Calais;2005;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;482.06
31;Nord-Pas-de-Calais;2008;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;623.43
31;Nord-Pas-de-Calais;2009;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;151.98
31;Nord-Pas-de-Calais;2011;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;502.58
31;Nord-Pas-de-Calais;2012;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;2255.7
41;Lorraine;2007;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;310.0
41;Lorraine;2008;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;74.59
41;Lorraine;2008;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;1656.12
41;Lorraine;2008;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;652.31
41;Lorraine;2009;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;298.3
41;Lorraine;2009;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;274.14
41;Lorraine;2011;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;453.43
41;Lorraine;2013;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;semi-définitif;38.24
42;Alsace;2002;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;370.73
42;Alsace;2006;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;248.43
42;Alsace;2007;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;461.92
42;Alsace;2008;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;81.31
42;Alsace;2008;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;2016.99
42;Alsace;2011;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;2020.92
42;Alsace;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;semi-définitif;4926.84
42;Alsace;2013;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;semi-définitif;230.85
43;Franche-Comté;2004;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;oui;non;définitif;
43;Franche-Comté;2005;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;4704.64
43;Franche-Comté;2005;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;142.86
43;Franche-Comté;2007;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;503.89
43;Franche-Comté;2010;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;387.87
43;Franche-Comté;2012;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;192.34
52;Pays de la Loire;2002;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;5468.92
52;Pays de la Loire;2003;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;2689.76
52;Pays de la Loire;2004;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;85.99
52;Pays de la Loire;2004;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;713.53
52;Pays de la Loire;2005;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;3351.43
52;Pays de la Loire;2006;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;2780.3
52;Pays de la Loire;2009;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;1111.68
52;Pays de la Loire;2013;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;semi-définitif;314.33
52;Pays de la Loire;2013;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;semi-définitif;2495.54
52;Pays de la Loire;2013;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;semi-définitif;2143.36
53;Bretagne;2003;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;172.68
53;Bretagne;2005;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;2401.76
53;Bretagne;2006;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;1464.46
53;Bretagne;2007;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;8751.72
53;Bretagne;2008;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;101.55
53;Bretagne;2012;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;9714.74
53;Bretagne;2012;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;724.04
54;Poitou-Charentes;2004;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;279.8
21;Champagne-Ardenne;2012;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;900.88
21;Champagne-Ardenne;2012;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;252.59
21;Champagne-Ardenne;2013;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;semi-définitif;7.46
21;Champagne-Ardenne;2013;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;semi-définitif;51.55
22;Picardie;2002;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;3867.91
22;Picardie;2003;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;362.98
22;Picardie;2003;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;1725.79
22;Picardie;2006;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;4063.32
22;Picardie;2009;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;72.8
22;Picardie;2009;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;151.17
22;Picardie;2012;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;2098.48
95;Provence-Alpes-Côte d'Azur + Corse;2013;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;semi-définitif;5773.62
95;Provence-Alpes-Côte d'Azur + Corse;2013;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;semi-définitif;259.91
100;France;2009;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;8913.68
100;France;2011;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;12923.32
21;Champagne-Ardenne;2005;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;24.34
21;Champagne-Ardenne;2011;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;207.85
21;Champagne-Ardenne;2012;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;42.02
21;Champagne-Ardenne;2013;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;semi-définitif;753.06
22;Picardie;2009;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;128.69
22;Picardie;2009;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;2168.68
22;Picardie;2010;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;90.27
22;Picardie;2011;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;644.55
22;Picardie;2012;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;88.36
22;Picardie;2012;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;1038.13
